编码,名称,上级编码,上级名称,起始日期,终止日期,别名编码,别名名称,级别
321002,广陵区,321000,扬州市,31/12/2002,31/08/2013,321002,广陵区,区县
321003,邗江区,321000,扬州市,31/12/2002,31/08/2013,321003,邗江区,区县
321011,维扬区,321000,扬州市,31/12/2003,31/10/2011,321011,维扬区,区县
321012,江都区,321000,扬州市,31/10/2010,31/08/2013,321012,江都区,区县
321023,宝应县,321000,扬州市,31/12/2002,31/08/2013,321023,宝应县,区县
321027,邗江县,321000,扬州市,01/11/2000,01/11/2000,321027,邗江县,区县
321081,仪征市,321000,扬州市,31/12/2002,31/08/2013,321081,仪征市,区县
321084,高邮市,321000,扬州市,31/12/2002,31/08/2013,321084,高邮市,区县
321088,江都市,321000,扬州市,31/12/2002,31/10/2011,321088,江都市,区县
321100,镇江市,320000,江苏省,31/12/2002,31/08/2013,321100,镇江市,地级市（区）
321102,京口区,321100,镇江市,31/12/2002,31/08/2013,321102,京口区,区县
321111,润州区,321100,镇江市,31/12/2002,31/08/2013,321111,润州区,区县
321112,丹徒区,321100,镇江市,31/12/2002,31/08/2013,321112,丹徒区,区县
321121,丹徒县,321100,镇江市,01/11/2000,01/11/2000,321121,丹徒县,区县
321181,丹阳市,321100,镇江市,31/12/2002,31/08/2013,321181,丹阳市,区县
321182,扬中市,321100,镇江市,31/12/2002,31/08/2013,321182,扬中市,区县
321183,句容市,321100,镇江市,31/12/2002,31/08/2013,321183,句容市,区县
321200,泰州市,320000,江苏省,31/12/2002,31/08/2013,321200,泰州市,地级市（区）
321202,海陵区,321200,泰州市,31/12/2002,31/08/2013,321202,海陵区,区县
321203,高港区,321200,泰州市,31/12/2002,31/08/2013,321203,高港区,区县
321204,姜堰区,321200,泰州市,31/10/2012,31/08/2013,321204,姜堰区,区县
321281,兴化市,321200,泰州市,31/12/2002,31/08/2013,321281,兴化市,区县
321282,靖江市,321200,泰州市,31/12/2002,31/08/2013,321282,靖江市,区县
321283,泰兴市,321200,泰州市,31/12/2002,31/08/2013,321283,泰兴市,区县
321284,姜堰市,321200,泰州市,31/12/2002,31/08/2013,321284,姜堰市,区县
321300,宿迁市,320000,江苏省,31/12/2002,31/08/2013,321300,宿迁市,地级市（区）
321302,宿城区,321300,宿迁市,31/12/2002,31/08/2013,321302,宿城区,区县
321311,宿豫区,321300,宿迁市,31/12/2003,31/08/2013,321311,宿豫区,区县
321321,宿豫县,321300,宿迁市,31/12/2002,31/12/2004,321321,宿豫县,区县
321322,沭阳县,321300,宿迁市,31/12/2002,31/08/2013,321322,沭阳县,区县
321323,泗阳县,321300,宿迁市,31/12/2002,31/08/2013,321323,泗阳县,区县
321324,泗洪县,321300,宿迁市,31/12/2002,31/08/2013,321324,泗洪县,区县
330000,浙江省,330000,浙江省,31/12/2002,31/08/2013,330000,浙江省,省
330100,杭州市,330000,浙江省,31/12/2002,31/08/2013,330100,杭州市,副省级城市
330102,上城区,330100,杭州市,31/12/2002,31/08/2013,330102,上城区,区县
330103,下城区,330100,杭州市,31/12/2002,31/08/2013,330103,下城区,区县
330104,江干区,330100,杭州市,31/12/2002,31/08/2013,330104,江干区,区县
330105,拱墅区,330100,杭州市,31/12/2002,31/08/2013,330105,拱墅区,区县
330106,西湖区,330100,杭州市,31/12/2002,31/08/2013,330106,西湖区,区县
330108,滨江区,330100,杭州市,31/12/2002,31/08/2013,330108,滨江区,区县
330109,萧山区,330100,杭州市,31/12/2002,31/08/2013,330109,萧山区,区县
330110,余杭区,330100,杭州市,31/12/2002,31/08/2013,330110,余杭区,区县
330122,桐庐县,330100,杭州市,31/12/2002,31/08/2013,330122,桐庐县,区县
330127,淳安县,330100,杭州市,31/12/2002,31/08/2013,330127,淳安县,区县
330181,萧山市,330100,杭州市,01/11/2000,01/11/2000,330181,萧山市,区县
330182,建德市,330100,杭州市,31/12/2002,31/08/2013,330182,建德市,区县
330183,富阳市,330100,杭州市,31/12/2002,31/08/2013,330183,富阳市,区县
330184,余杭市,330100,杭州市,01/11/2000,01/11/2000,330184,余杭市,区县
330185,临安市,330100,杭州市,31/12/2002,31/08/2013,330185,临安市,区县
330200,宁波市,330000,浙江省,31/12/2002,31/08/2013,330200,宁波市,副省级城市
330203,海曙区,330200,宁波市,31/12/2002,31/08/2013,330203,海曙区,区县
330204,江东区,330200,宁波市,31/12/2002,31/08/2013,330204,江东区,区县
330205,江北区,330200,宁波市,31/12/2002,31/08/2013,330205,江北区,区县
330206,北仑区,330200,宁波市,31/12/2002,31/08/2013,330206,北仑区,区县
330211,镇海区,330200,宁波市,31/12/2002,31/08/2013,330211,镇海区,区县
330212,鄞州区,330200,宁波市,31/12/2002,31/08/2013,330212,鄞州区,区县
330225,象山县,330200,宁波市,31/12/2002,31/08/2013,330225,象山县,区县
330226,宁海县,330200,宁波市,31/12/2002,31/08/2013,330226,宁海县,区县
330227,鄞县,330200,宁波市,01/11/2000,01/11/2000,330227,鄞县,区县
330281,余姚市,330200,宁波市,31/12/2002,31/08/2013,330281,余姚市,区县
330282,慈溪市,330200,宁波市,31/12/2002,31/08/2013,330282,慈溪市,区县
330283,奉化市,330200,宁波市,31/12/2002,31/08/2013,330283,奉化市,区县
330300,温州市,330000,浙江省,31/12/2002,31/08/2013,330300,温州市,地级市（区）
330302,鹿城区,330300,温州市,31/12/2002,31/08/2013,330302,鹿城区,区县
330303,龙湾区,330300,温州市,31/12/2002,31/08/2013,330303,龙湾区,区县
330304,瓯海区,330300,温州市,31/12/2002,31/08/2013,330304,瓯海区,区县
330322,洞头县,330300,温州市,31/12/2002,31/08/2013,330322,洞头县,区县
330324,永嘉县,330300,温州市,31/12/2002,31/08/2013,330324,永嘉县,区县
330326,平阳县,330300,温州市,31/12/2002,31/08/2013,330326,平阳县,区县
330327,苍南县,330300,温州市,31/12/2002,31/08/2013,330327,苍南县,区县
330328,文成县,330300,温州市,31/12/2002,31/08/2013,330328,文成县,区县
330329,泰顺县,330300,温州市,31/12/2002,31/08/2013,330329,泰顺县,区县
330381,瑞安市,330300,温州市,31/12/2002,31/08/2013,330381,瑞安市,区县
330382,乐清市,330300,温州市,31/12/2002,31/08/2013,330382,乐清市,区县
330400,嘉兴市,330000,浙江省,31/12/2002,31/08/2013,330400,嘉兴市,地级市（区）
330402,南湖区,330400,嘉兴市,31/12/2007,31/08/2013,330402,南湖区,区县
330403,秀城区,330400,嘉兴市,31/12/2002,31/12/2007,330402,南湖区,区县
330411,秀洲区,330400,嘉兴市,31/12/2002,31/08/2013,330411,秀洲区,区县
330421,嘉善县,330400,嘉兴市,31/12/2002,31/08/2013,330421,嘉善县,区县
330424,海盐县,330400,嘉兴市,31/12/2002,31/08/2013,330424,海盐县,区县
330481,海宁市,330400,嘉兴市,31/12/2002,31/08/2013,330481,海宁市,区县
330482,平湖市,330400,嘉兴市,31/12/2002,31/08/2013,330482,平湖市,区县
330483,桐乡市,330400,嘉兴市,31/12/2002,31/08/2013,330483,桐乡市,区县
330500,湖州市,330000,浙江省,31/12/2002,31/08/2013,330500,湖州市,地级市（区）
330502,吴兴区,330500,湖州市,31/12/2002,31/08/2013,330502,吴兴区,区县
330503,南浔区,330500,湖州市,31/12/2002,31/08/2013,330503,南浔区,区县
330521,德清县,330500,湖州市,31/12/2002,31/08/2013,330521,德清县,区县
330522,长兴县,330500,湖州市,31/12/2002,31/08/2013,330522,长兴县,区县
330523,安吉县,330500,湖州市,31/12/2002,31/08/2013,330523,安吉县,区县
330600,绍兴市,330000,浙江省,31/12/2002,31/08/2013,330600,绍兴市,地级市（区）
330602,越城区,330600,绍兴市,31/12/2002,31/08/2013,330602,越城区,区县
330621,绍兴县,330600,绍兴市,31/12/2002,31/08/2013,330621,绍兴县,区县
330624,新昌县,330600,绍兴市,31/12/2002,31/08/2013,330624,新昌县,区县
330681,诸暨市,330600,绍兴市,31/12/2002,31/08/2013,330681,诸暨市,区县
330682,上虞市,330600,绍兴市,31/12/2002,31/08/2013,330682,上虞市,区县
330683,嵊州市,330600,绍兴市,31/12/2002,31/08/2013,330683,嵊州市,区县
330700,金华市,330000,浙江省,31/12/2002,31/08/2013,330700,金华市,地级市（区）
330702,婺城区,330700,金华市,31/12/2002,31/08/2013,330702,婺城区,区县
330703,金东区,330700,金华市,31/12/2002,31/08/2013,330703,金东区,区县
330721,金华县,330700,金华市,01/11/2000,01/11/2000,330721,金华县,区县
330723,武义县,330700,金华市,31/12/2002,31/08/2013,330723,武义县,区县
330726,浦江县,330700,金华市,31/12/2002,31/08/2013,330726,浦江县,区县
330727,磐安县,330700,金华市,31/12/2002,31/08/2013,330727,磐安县,区县
330781,兰溪市,330700,金华市,31/12/2002,31/08/2013,330781,兰溪市,区县
330782,义乌市,330700,金华市,31/12/2002,31/08/2013,330782,义乌市,区县
330783,东阳市,330700,金华市,31/12/2002,31/08/2013,330783,东阳市,区县
330784,永康市,330700,金华市,31/12/2002,31/08/2013,330784,永康市,区县
330800,衢州市,330000,浙江省,31/12/2002,31/08/2013,330800,衢州市,地级市（区）
330802,柯城区,330800,衢州市,31/12/2002,31/08/2013,330802,柯城区,区县
330803,衢江区,330800,衢州市,31/12/2002,31/08/2013,330803,衢江区,区县
330821,衢县,330800,衢州市,01/11/2000,01/11/2000,330821,衢县,区县
330822,常山县,330800,衢州市,31/12/2002,31/08/2013,330822,常山县,区县
330824,开化县,330800,衢州市,31/12/2002,31/08/2013,330824,开化县,区县
330825,龙游县,330800,衢州市,31/12/2002,31/08/2013,330825,龙游县,区县
330881,江山市,330800,衢州市,31/12/2002,31/08/2013,330881,江山市,区县
330900,舟山市,330000,浙江省,31/12/2002,31/08/2013,330900,舟山市,地级市（区）
330902,定海区,330900,舟山市,31/12/2002,31/08/2013,330902,定海区,区县
330903,普陀区,330900,舟山市,31/12/2002,31/08/2013,330903,普陀区,区县
330921,岱山县,330900,舟山市,31/12/2002,31/08/2013,330921,岱山县,区县
330922,嵊泗县,330900,舟山市,31/12/2002,31/08/2013,330922,嵊泗县,区县
331000,台州市,330000,浙江省,31/12/2002,31/08/2013,331000,台州市,地级市（区）
331002,椒江区,331000,台州市,31/12/2002,31/08/2013,331002,椒江区,区县
331003,黄岩区,331000,台州市,31/12/2002,31/08/2013,331003,黄岩区,区县
331004,路桥区,331000,台州市,31/12/2002,31/08/2013,331004,路桥区,区县
331021,玉环县,331000,台州市,31/12/2002,31/08/2013,331021,玉环县,区县
331022,三门县,331000,台州市,31/12/2002,31/08/2013,331022,三门县,区县
331023,天台县,331000,台州市,31/12/2002,31/08/2013,331023,天台县,区县
331024,仙居县,331000,台州市,31/12/2002,31/08/2013,331024,仙居县,区县
331081,温岭市,331000,台州市,31/12/2002,31/08/2013,331081,温岭市,区县
331082,临海市,331000,台州市,31/12/2002,31/08/2013,331082,临海市,区县
331100,丽水市,330000,浙江省,31/12/2002,31/08/2013,331100,丽水市,地级市（区）
331102,莲都区,331100,丽水市,31/12/2002,31/08/2013,331102,莲都区,区县
331121,青田县,331100,丽水市,31/12/2002,31/08/2013,331121,青田县,区县
331122,缙云县,331100,丽水市,31/12/2002,31/08/2013,331122,缙云县,区县
331123,遂昌县,331100,丽水市,31/12/2002,31/08/2013,331123,遂昌县,区县
331124,松阳县,331100,丽水市,31/12/2002,31/08/2013,331124,松阳县,区县
331125,云和县,331100,丽水市,31/12/2002,31/08/2013,331125,云和县,区县
331126,庆元县,331100,丽水市,31/12/2002,31/08/2013,331126,庆元县,区县
331127,景宁畲族自治县,331100,丽水市,31/12/2002,31/08/2013,331127,景宁畲族自治县,区县
331181,龙泉市,331100,丽水市,31/12/2002,31/08/2013,331181,龙泉市,区县
332500,丽水地区,330000,浙江省,01/05/1963,09/07/2000,331100,丽水市,地级市（区）
332600,金华地区,330000,浙江省,01/01/1949,01/01/2008,332600,金华地区,地级市（区）
340000,安徽省,340000,安徽省,31/12/2002,31/08/2013,340000,安徽省,省
340100,合肥市,340000,安徽省,31/12/2002,31/08/2013,340100,合肥市,地级市（区）
340102,瑶海区,340100,合肥市,31/12/2002,31/08/2013,340102,瑶海区,区县
340103,庐阳区,340100,合肥市,31/12/2002,31/08/2013,340103,庐阳区,区县
340104,蜀山区,340100,合肥市,31/12/2002,31/08/2013,340104,蜀山区,区县
340111,包河区,340100,合肥市,31/12/2002,31/08/2013,340111,包河区,区县
340121,长丰县,340100,合肥市,31/12/2002,31/08/2013,340121,长丰县,区县
340122,肥东县,340100,合肥市,31/12/2002,31/08/2013,340122,肥东县,区县
340123,肥西县,340100,合肥市,31/12/2002,31/08/2013,340123,肥西县,区县
340124,庐江县,340100,合肥市,31/10/2010,31/08/2013,340124,庐江县,区县
340181,巢湖市,340100,合肥市,31/10/2010,31/08/2013,340181,巢湖市,区县
340200,芜湖市,340000,安徽省,31/12/2002,31/08/2013,340200,芜湖市,地级市（区）
340202,镜湖区,340200,芜湖市,31/12/2002,31/08/2013,340202,镜湖区,区县
340203,弋江区,340200,芜湖市,31/12/2004,31/08/2013,340203,弋江区,区县
340204,新芜区,340200,芜湖市,31/12/2002,31/12/2005,340204,新芜区,区县
340205,马塘区,340200,芜湖市,31/12/2002,31/12/2005,340203,弋江区,区县
340207,鸠江区,340200,芜湖市,31/12/2002,31/08/2013,340207,鸠江区,区县
340208,三山区,340200,芜湖市,31/12/2004,31/08/2013,340208,三山区,区县
340221,芜湖县,340200,芜湖市,31/12/2002,31/08/2013,340221,芜湖县,区县
340222,繁昌县,340200,芜湖市,31/12/2002,31/08/2013,340222,繁昌县,区县
340223,南陵县,340200,芜湖市,31/12/2002,31/08/2013,340223,南陵县,区县
340225,无为县,340200,芜湖市,31/10/2010,31/08/2013,340225,无为县,区县
340300,蚌埠市,340000,安徽省,31/12/2002,31/08/2013,340300,蚌埠市,地级市（区）
340302,龙子湖区,340300,蚌埠市,31/12/2003,31/08/2013,340302,龙子湖区,区县
340303,蚌山区,340300,蚌埠市,31/12/2003,31/08/2013,340303,蚌山区,区县
340304,禹会区,340300,蚌埠市,31/12/2003,31/08/2013,340304,禹会区,区县
340305,东市区,340300,蚌埠市,31/12/2002,31/12/2004,340302,龙子湖区,区县
340306,中市区,340300,蚌埠市,31/12/2002,31/12/2004,340303,蚌山区,区县
340307,西市区,340300,蚌埠市,31/12/2002,31/12/2004,340304,禹会区,区县
340311,淮上区,340300,蚌埠市,31/12/2003,31/08/2013,340311,淮上区,区县
340321,怀远县,340300,蚌埠市,31/12/2002,31/08/2013,340321,怀远县,区县
340322,五河县,340300,蚌埠市,31/12/2002,31/08/2013,340322,五河县,区县
340323,固镇县,340300,蚌埠市,31/12/2002,31/08/2013,340323,固镇县,区县
340400,淮南市,340000,安徽省,31/12/2002,31/08/2013,340400,淮南市,地级市（区）
340402,大通区,340400,淮南市,31/12/2002,31/08/2013,340402,大通区,区县
340403,田家庵区,340400,淮南市,31/12/2002,31/08/2013,340403,田家庵区,区县
340404,谢家集区,340400,淮南市,31/12/2002,31/08/2013,340404,谢家集区,区县
340405,八公山区,340400,淮南市,31/12/2002,31/08/2013,340405,八公山区,区县
340406,潘集区,340400,淮南市,31/12/2002,31/08/2013,340406,潘集区,区县
340421,凤台县,340400,淮南市,31/12/2002,31/08/2013,340421,凤台县,区县
340500,马鞍山市,340000,安徽省,31/12/2002,31/08/2013,340500,马鞍山市,地级市（区）
340502,金家庄区,340500,马鞍山市,31/12/2002,31/10/2012,340502,金家庄区,区县
340503,花山区,340500,马鞍山市,31/12/2002,31/08/2013,340503,花山区,区县
340504,雨山区,340500,马鞍山市,31/12/2002,31/08/2013,340504,雨山区,区县
340505,向山区,340500,马鞍山市,01/11/2000,01/11/2000,340505,向山区,区县
340506,博望区,340500,马鞍山市,31/10/2011,31/08/2013,340506,博望区,区县
340521,当涂县,340500,马鞍山市,31/12/2002,31/08/2013,340521,当涂县,区县
340522,含山县,340500,马鞍山市,31/10/2010,31/08/2013,340522,含山县,区县
340523,和县,340500,马鞍山市,31/10/2010,31/08/2013,340523,和县,区县
340600,淮北市,340000,安徽省,31/12/2002,31/08/2013,340600,淮北市,地级市（区）
340602,杜集区,340600,淮北市,31/12/2002,31/08/2013,340602,杜集区,区县
340603,相山区,340600,淮北市,31/12/2002,31/08/2013,340603,相山区,区县
340604,烈山区,340600,淮北市,31/12/2002,31/08/2013,340604,烈山区,区县
340621,濉溪县,340600,淮北市,31/12/2002,31/08/2013,340621,濉溪县,区县
340700,铜陵市,340000,安徽省,31/12/2002,31/08/2013,340700,铜陵市,地级市（区）
340702,铜官山区,340700,铜陵市,31/12/2002,31/08/2013,340702,铜官山区,区县
340703,狮子山区,340700,铜陵市,31/12/2002,31/08/2013,340703,狮子山区,区县
340721,铜陵县,340700,铜陵市,31/12/2002,31/08/2013,340721,铜陵县,区县
340800,安庆市,340000,安徽省,31/12/2002,31/08/2013,340800,安庆市,地级市（区）
340802,迎江区,340800,安庆市,31/12/2002,31/08/2013,340802,迎江区,区县
340803,大观区,340800,安庆市,31/12/2002,31/08/2013,340803,大观区,区县
340811,宜秀区,340800,安庆市,31/12/2004,31/08/2013,340811,宜秀区,区县
340822,怀宁县,340800,安庆市,31/12/2002,31/08/2013,340822,怀宁县,区县
340823,枞阳县,340800,安庆市,31/12/2002,31/08/2013,340823,枞阳县,区县
340824,潜山县,340800,安庆市,31/12/2002,31/08/2013,340824,潜山县,区县
340825,太湖县,340800,安庆市,31/12/2002,31/08/2013,340825,太湖县,区县
340826,宿松县,340800,安庆市,31/12/2002,31/08/2013,340826,宿松县,区县
340827,望江县,340800,安庆市,31/12/2002,31/08/2013,340827,望江县,区县
340828,岳西县,340800,安庆市,31/12/2002,31/08/2013,340828,岳西县,区县
340881,桐城市,340800,安庆市,31/12/2002,31/08/2013,340881,桐城市,区县
341000,黄山市,340000,安徽省,31/12/2002,31/08/2013,341000,黄山市,地级市（区）
